0,0.865563042536
0.05,0.865563042536
0.1,0.865563042536
0.15,0.865652687096
0.2,0.866130791412
0.25,0.866280199011
0.3,0.86644454737
0.35,0.867176644604
0.4,0.867550163601
0.45,0.867848978799
0.5,0.868147793997
0.55,0.868013327158
0.6,0.868073090197
0.65,0.867819097279
0.7,0.8676995712
0.75,0.866982414726
0.8,0.865637746336
0.85,0.864502248584
0.9,0.863306987793
0.95,0.861663504206
1.0,0.860662473293
1.05,0.858839700587
1.1,0.857465150678
1.15,0.85586648937
1.2,0.85449193946
1.25,0.853505849307
1.3,0.852101417878
1.35,0.851040623926
1.4,0.850054533774
1.45,0.849501725658
1.5,0.848799509943
1.55,0.848127175748
1.6,0.847634130672
1.65,0.847081322556
1.7,0.84649863292
1.75,0.846438869881
1.8,0.846005587844
1.85,0.845871121005
1.9,0.845602187327
1.95,0.84527349061
2.0,0.844989616172
