0,0.865697509375
5,0.865159642019
10,0.848321405627
15,0.839237423615
20,0.840985492522
25,0.846125113923
30,0.848291524107
35,0.850667104929
40,0.854686169339
45,0.857211157759
50,0.859855672259
55,0.860811880892
60,0.862335838401
65,0.863874736669
70,0.863501217672
75,0.864188492627
80,0.865876798494
85,0.866728421808
90,0.865712450135
95,0.865727390895
100,0.867221466884
105,0.866564073449
110,0.866534191929
115,0.867191585364
120,0.867311111443
125,0.866683599528
130,0.866085969132
135,0.866593954969
140,0.867176644604
145,0.866788184847
150,0.866997355485
155,0.866160672932
160,0.867087000045
165,0.86641466585
170,0.866818066367
175,0.866265258251
180,0.866638777248
185,0.866937592446
190,0.866250317491
195,0.866220435971
200,0.865981383813
