-50,0.856747994203
-47.5,0.854999925296
-45.0,0.8518324842
-42.5,0.846199817723
-40.0,0.837175598751
-37.5,0.826164258714
-35.0,0.812553226457
-32.5,0.798583615963
-30.0,0.781835024129
-27.5,0.764204927463
-25.0,0.74729198727
-22.5,0.738805635655
-20.0,0.740867460519
-17.5,0.745678385203
-15.0,0.753417698824
-12.5,0.766834501203
-10.0,0.787587216686
-7.5,0.809848948918
-5.0,0.829824744887
-2.5,0.852265766237
0,0.865697509375
2.5,0.863680506791
5.0,0.850218882132
7.5,0.827254934186
10.0,0.795460997146
12.5,0.768119406553
15.0,0.750862828883
17.5,0.750967414203
20.0,0.767656242997
22.5,0.794878307511
25.0,0.82012819172
27.5,0.834411558172
30.0,0.844272459697
32.5,0.850607341889
35.0,0.854611465539
37.5,0.856180245327
40.0,0.856374475206
42.5,0.85586648937
45.0,0.853461027028
47.5,0.849083384381
50.0,0.84391388146
