-4,0.862649594358
-3.8,0.863202402474
-3.6,0.86378509211
-3.4,0.864173551867
-3.2,0.864128729587
-3.0,0.86377015135
-2.8,0.863441454632
-2.6,0.863516158432
-2.4,0.863411573113
-2.2,0.863575921471
-2.0,0.863516158432
-1.8,0.863635684511
-1.6,0.863635684511
-1.4,0.86371038831
-1.2,0.863456395392
-1.0,0.863187461714
-0.8,0.863127698675
-0.6,0.863516158432
-0.4,0.86375521059
-0.2,0.864143670347
1.27675647832e-15,0.864143670347
0.2,0.864203433387
0.4,0.86377015135
0.6,0.86369544755
0.8,0.86374026983
1.0,0.86377015135
1.2,0.864009203508
1.4,0.863949440469
1.6,0.863889677429
1.8,0.863874736669
2.0,0.863575921471
2.2,0.863859795909
2.4,0.864113788827
2.6,0.864054025788
2.8,0.863605802991
3.0,0.863336869313
3.2,0.863381691593
3.4,0.863336869313
3.6,0.86369544755
3.8,0.863306987793
4.0,0.863217343234
