-180,0.787149134607
-171,0.866205495211
-162,0.862694416638
-153,0.861334807488
-144,0.85852594463
-135,0.858212188672
-126,0.857883491954
-117,0.859900494539
-108,0.862081845483
-99,0.86380003287
-90,0.794353271754
-81,0.865607864816
-72,0.862291016121
-63,0.860647532534
-54,0.858137484872
-45,0.857599617517
-36,0.857599617517
-27,0.859661442381
-18,0.86244042372
-9,0.864980352901
0,0.866409589573
9,0.865174582779
18,0.862261134601
27,0.859392508703
36,0.856494001285
45,0.856867520282
54,0.856867520282
63,0.859915435299
72,0.861932437884
81,0.86511481974
90,0.86201536484
99,0.864502248584
108,0.861962319404
117,0.859377567943
126,0.857973136514
135,0.857838669675
144,0.858615589189
153,0.859990139098
162,0.862066904723
171,0.86504011594
180,0.787149134607
