0,0.870822190017
0.05,0.870822190017
0.1,0.870822190017
0.15,0.870837130776
0.2,0.871106064454
0.25,0.871121005214
0.3,0.870837130776
0.35,0.871001479135
0.4,0.870881953056
0.45,0.870523374819
0.5,0.87035902646
0.55,0.870269381901
0.6,0.870149855822
0.65,0.869372936308
0.7,0.868416727675
0.75,0.86774439348
0.8,0.866743362567
0.85,0.866145732172
0.9,0.865294108858
0.95,0.864218374147
1.0,0.86375521059
1.05,0.862126667762
1.1,0.861484215087
1.15,0.860662473293
1.2,0.859377567943
1.25,0.858794878308
1.3,0.857913373474
1.35,0.856882461042
1.4,0.856120482288
1.45,0.85588143013
1.5,0.854984984536
1.55,0.854208065022
1.6,0.853461027028
1.65,0.852848455872
1.7,0.852265766237
1.75,0.851772721161
1.8,0.850950979367
1.85,0.850278645172
1.9,0.849337377299
1.95,0.848590339305
2.0,0.84791800511
