0,0.870822190017
2.5,0.859392508703
5.0,0.856508942045
7.5,0.854223005782
10.0,0.853685138426
12.5,0.852474936875
15.0,0.851593432042
17.5,0.851354379884
20.0,0.850801571768
22.5,0.850682045689
25.0,0.85059240113
27.5,0.849516666418
30.0,0.849770659336
32.5,0.849412081098
35.0,0.848814450703
37.5,0.849367258819
40.0,0.848709865384
42.5,0.848306464867
45.0,0.847708834471
47.5,0.847200848635
50.0,0.847051441036
52.5,0.84660321824
55.0,0.846169936203
57.5,0.845781476446
60.0,0.844317281977
62.5,0.844825267813
65.0,0.844496571096
67.5,0.842942732067
70.0,0.840432684406
72.5,0.841373952279
75.0,0.839147779056
77.5,0.835352826045
80.0,0.82933169981
82.5,0.830541901361
85.0,0.816572290867
87.5,0.830751072
90.0,0.817050395183
92.5,0.80817558381
95.0,0.73671392927
97.5,0.692982325081
100.0,0.692997265841
