0,0.864621774663
2.5,0.842688739149
5.0,0.839536238813
7.5,0.834501202731
10.0,0.831617636073
12.5,0.829779922607
15.0,0.827195171146
17.5,0.825760858197
20.0,0.825626391358
22.5,0.824983938683
25.0,0.824998879443
27.5,0.824789708805
30.0,0.824909234884
32.5,0.825013820203
35.0,0.824939116403
37.5,0.825820621237
40.0,0.825671213638
42.5,0.825745917437
45.0,0.825581569079
47.5,0.826194140234
50.0,0.826791770629
52.5,0.824849471844
55.0,0.826343547833
57.5,0.825013820203
60.0,0.825701095158
62.5,0.822951995338
65.0,0.824236900689
67.5,0.825208050081
70.0,0.822309542663
72.5,0.823609388774
75.0,0.822817528499
77.5,0.82141309707
80.0,0.818634115731
82.5,0.815959719711
85.0,0.798852549641
87.5,0.814346117644
90.0,0.808011235451
92.5,0.805695417669
95.0,0.731006558994
97.5,0.698241472561
100.0,0.698226531801
